# Today: 2015.1221
#
# Dr. Peter Koehler
# Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research
# PO Box 12 01 61, D-27515 Bremerhaven, Germany
# Phone: +49 471 4831 1687
# Email: Peter.Koehler@awi.de
#
# Reference: Köhler, P., de Boer, B., von der Heydt, A. S., Stap, L. B., and van de Wal, R. S. W.: On the state dependency of the equilibrium climate sensitivity during the last 5 million years, Clim. Past, 11, 1801-1823, doi:10.5194/cp-11-1801-2015, 2015.
#
# Figure 4c: Calculated changes in radiative forcing caused by land ice albedo (Delta R_[LI])
#
# column 1: Time (kyr BP)
# column 2: Calculated changes in radiative forcing caused by land ice albedo (Delta R_[LI] in W/m^2) (blue line)
# column 3: Calculated uncertainty of 1 sigma of (Delta R_[LI] in W/m^2) (cyan band) 
#
-3352.0	0.2009	0.0475
-3350.0	0.1982	0.0470
-3348.0	0.1814	0.0462
-3346.0	0.1481	0.0451
-3344.0	0.1142	0.0473
-3342.0	0.0578	0.0496
-3340.0	0.0562	0.0489
-3338.0	0.0664	0.0449
-3336.0	0.0952	0.0403
-3334.0	0.1194	0.0400
-3332.0	0.1301	0.0406
-3330.0	0.1424	0.0424
-3328.0	0.1494	0.0437
-3326.0	0.1529	0.0441
-3324.0	0.1682	0.0444
-3322.0	0.2126	0.0449
-3320.0	0.2441	0.0506
-3318.0	0.2387	0.0501
-3316.0	0.1776	0.0451
-3314.0	0.1467	0.0437
-3312.0	0.1099	0.0412
-3310.0	0.0794	0.0485
-3308.0	0.0590	0.0504
-3306.0	0.0372	0.0525
-3304.0	-0.0143	0.0591
-3302.0	-0.1284	0.0665
-3300.0	-0.4302	0.1088
-3298.0	-0.9326	0.1952
-3296.0	-1.0285	0.2134
-3294.0	-1.0563	0.2192
-3292.0	-1.0075	0.2091
-3290.0	-0.9042	0.1876
-3288.0	-0.7714	0.1601
-3286.0	-0.5210	0.1096
-3284.0	-0.3523	0.0760
-3282.0	-0.2410	0.0533
-3280.0	-0.1691	0.0378
-3278.0	-0.1377	0.0303
-3276.0	-0.1390	0.0306
-3274.0	-0.1322	0.0315
-3272.0	-0.1235	0.0313
-3270.0	-0.1104	0.0301
-3268.0	-0.1072	0.0303
-3266.0	-0.1139	0.0310
-3264.0	-0.1268	0.0315
-3262.0	-0.0827	0.0232
-3260.0	-0.0166	0.0167
-3258.0	0.0161	0.0138
-3256.0	0.0343	0.0138
-3254.0	0.0682	0.0156
-3252.0	0.2027	0.0421
-3250.0	0.3206	0.0665
-3248.0	0.3699	0.0768
-3246.0	0.3839	0.0797
-3244.0	0.3867	0.0802
-3242.0	0.3935	0.0817
-3240.0	0.3814	0.0791
-3238.0	0.3286	0.0682
-3236.0	0.2493	0.0540
-3234.0	0.2011	0.0508
-3232.0	0.2140	0.0503
-3230.0	0.2232	0.0505
-3228.0	0.2200	0.0506
-3226.0	0.2115	0.0500
-3224.0	0.2056	0.0488
-3222.0	0.2099	0.0478
-3220.0	0.2187	0.0468
-3218.0	0.2157	0.0472
-3216.0	0.2078	0.0478
-3214.0	0.2137	0.0469
-3212.0	0.2824	0.0586
-3210.0	0.3590	0.0745
-3208.0	0.4166	0.0865
-3206.0	0.4386	0.0911
-3204.0	0.4494	0.0933
-3202.0	0.4491	0.0933
-3200.0	0.4399	0.0913
-3198.0	0.4246	0.0881
-3196.0	0.4120	0.0855
-3194.0	0.4180	0.0867
-3192.0	0.4510	0.0937
-3190.0	0.4720	0.0980
-3188.0	0.4600	0.0954
-3186.0	0.4168	0.0865
-3184.0	0.3822	0.0793
-3182.0	0.3529	0.0732
-3180.0	0.3263	0.0690
-3178.0	0.3145	0.0670
-3176.0	0.2904	0.0661
-3174.0	0.2882	0.0656
-3172.0	0.2913	0.0654
-3170.0	0.3056	0.0644
-3168.0	0.3341	0.0693
-3166.0	0.3876	0.0804
-3164.0	0.4133	0.0858
-3162.0	0.4301	0.0892
-3160.0	0.4461	0.0926
-3158.0	0.4712	0.0978
-3156.0	0.4893	0.1015
-3154.0	0.4670	0.0969
-3152.0	0.4076	0.0846
-3150.0	0.3441	0.0737
-3148.0	0.2377	0.0647
-3146.0	0.1601	0.0541
-3144.0	0.0662	0.0432
-3142.0	-0.0229	0.0376
-3140.0	-0.0463	0.0380
-3138.0	-0.0663	0.0384
-3136.0	-0.0574	0.0426
-3134.0	-0.0565	0.0427
-3132.0	-0.0489	0.0411
-3130.0	-0.0389	0.0392
-3128.0	-0.0344	0.0373
-3126.0	-0.0585	0.0369
-3124.0	-0.0338	0.0325
-3122.0	-0.0191	0.0360
-3120.0	0.0030	0.0338
-3118.0	0.0161	0.0329
-3116.0	0.0448	0.0304
-3114.0	0.0683	0.0289
-3112.0	0.1008	0.0264
-3110.0	0.1423	0.0302
-3108.0	0.2042	0.0424
-3106.0	0.2809	0.0583
-3104.0	0.3111	0.0646
-3102.0	0.3245	0.0673
-3100.0	0.3255	0.0676
-3098.0	0.3068	0.0637
-3096.0	0.2763	0.0573
-3094.0	0.2222	0.0495
-3092.0	0.2131	0.0478
-3090.0	0.2364	0.0493
-3088.0	0.2990	0.0621
-3086.0	0.4072	0.0845
-3084.0	0.4683	0.0972
-3082.0	0.4400	0.0914
-3080.0	0.4135	0.0858
-3078.0	0.4063	0.0843
-3076.0	0.4044	0.0839
-3074.0	0.4040	0.0838
-3072.0	0.4029	0.0836
-3070.0	0.4054	0.0841
-3068.0	0.4090	0.0849
-3066.0	0.4163	0.0864
-3064.0	0.4333	0.0899
-3062.0	0.4618	0.0958
-3060.0	0.4718	0.0979
-3058.0	0.4423	0.0918
-3056.0	0.3788	0.0786
-3054.0	0.3015	0.0671
-3052.0	0.1971	0.0587
-3050.0	0.1364	0.0479
-3048.0	0.0488	0.0370
-3046.0	0.0466	0.0345
-3044.0	0.0647	0.0345
-3042.0	0.0766	0.0327
-3040.0	0.1039	0.0336
-3038.0	0.1383	0.0356
-3036.0	0.2125	0.0441
-3034.0	0.2581	0.0536
-3032.0	0.2674	0.0555
-3030.0	0.2498	0.0518
-3028.0	0.1652	0.0421
-3026.0	0.1143	0.0390
-3024.0	0.0244	0.0419
-3022.0	-0.0226	0.0473
-3020.0	-0.0506	0.0512
-3018.0	-0.0665	0.0538
-3016.0	-0.0720	0.0537
-3014.0	-0.0745	0.0521
-3012.0	-0.0907	0.0520
-3010.0	-0.1211	0.0462
-3008.0	-0.1287	0.0454
-3006.0	-0.1593	0.0421
-3004.0	-0.1508	0.0368
-3002.0	-0.1400	0.0322
-3000.0	-0.1158	0.0277
-2998.0	0.0733	0.0359
-2996.0	0.1020	0.0357
-2994.0	0.1156	0.0372
-2992.0	0.1216	0.0384
-2990.0	0.1328	0.0382
-2988.0	0.1651	0.0367
-2986.0	0.2169	0.0450
-2984.0	0.1944	0.0412
-2982.0	0.1104	0.0478
-2980.0	0.0211	0.0555
-2978.0	-0.0086	0.0539
-2976.0	-0.0063	0.0521
-2974.0	0.0042	0.0487
-2972.0	0.0362	0.0427
-2970.0	0.0445	0.0419
-2968.0	0.0458	0.0423
-2966.0	0.0788	0.0372
-2964.0	0.1264	0.0328
-2962.0	0.1663	0.0354
-2960.0	0.1819	0.0382
-2958.0	0.1697	0.0359
-2956.0	0.1697	0.0359
-2954.0	0.3182	0.0660
-2952.0	0.5234	0.1087
-2950.0	0.5720	0.1188
-2948.0	0.5192	0.1078
-2946.0	0.5253	0.1091
-2944.0	0.5586	0.1160
-2942.0	0.5315	0.1104
-2940.0	0.4309	0.0894
-2938.0	0.3287	0.0724
-2936.0	0.2285	0.0643
-2934.0	0.0935	0.0550
-2932.0	-0.0400	0.0600
-2930.0	-0.0660	0.0614
-2928.0	-0.0204	0.0525
-2926.0	-0.0397	0.0554
-2924.0	-0.0763	0.0614
-2922.0	-0.0927	0.0632
-2920.0	-0.1087	0.0633
-2918.0	-0.1028	0.0619
-2916.0	-0.1120	0.0618
-2914.0	-0.0653	0.0539
-2912.0	-0.0240	0.0454
-2910.0	0.0338	0.0380
-2908.0	0.0355	0.0393
-2906.0	0.0331	0.0408
-2904.0	0.0474	0.0388
-2902.0	0.0656	0.0375
-2900.0	0.0950	0.0342
-2898.0	0.1106	0.0338
-2896.0	0.1000	0.0365
-2894.0	0.0563	0.0407
-2892.0	0.0057	0.0488
-2890.0	-0.0501	0.0558
-2888.0	-0.0657	0.0572
-2886.0	-0.0797	0.0582
-2884.0	-0.0907	0.0582
-2882.0	-0.0679	0.0547
-2880.0	-0.0601	0.0537
-2878.0	-0.0472	0.0515
-2876.0	0.0042	0.0424
-2874.0	0.0591	0.0349
-2872.0	0.0723	0.0355
-2870.0	0.0593	0.0391
-2868.0	0.0442	0.0418
-2866.0	0.0206	0.0441
-2864.0	0.0257	0.0427
-2862.0	0.0674	0.0361
-2860.0	0.0763	0.0354
-2858.0	0.0505	0.0403
-2856.0	0.0010	0.0484
-2854.0	-0.0153	0.0498
-2852.0	-0.0168	0.0492
-2850.0	-0.0361	0.0505
-2848.0	-0.0383	0.0506
-2846.0	-0.0482	0.0504
-2844.0	-0.0302	0.0480
-2842.0	-0.0211	0.0463
-2840.0	-0.0028	0.0439
-2838.0	0.0422	0.0372
-2836.0	0.0864	0.0324
-2834.0	0.1531	0.0327
-2832.0	0.1924	0.0404
-2830.0	0.2017	0.0423
-2828.0	0.2093	0.0439
-2826.0	0.2099	0.0440
-2824.0	0.1722	0.0437
-2822.0	0.1240	0.0489
-2820.0	0.0501	0.0517
-2818.0	-0.0096	0.0569
-2816.0	-0.1158	0.0667
-2814.0	-0.2926	0.0936
-2812.0	-0.5443	0.1295
-2810.0	-0.6833	0.1450
-2808.0	-0.8767	0.1819
-2806.0	-1.0126	0.2101
-2804.0	-1.0529	0.2185
-2802.0	-0.9464	0.1964
-2800.0	-0.7482	0.1553
-2798.0	-0.4434	0.0935
-2796.0	-0.3593	0.0772
-2794.0	-0.2642	0.0580
-2792.0	-0.1533	0.0354
-2790.0	-0.0528	0.0193
-2788.0	-0.0237	0.0165
-2786.0	-0.0107	0.0145
-2784.0	0.0186	0.0117
-2782.0	0.0417	0.0127
-2780.0	0.0425	0.0137
-2778.0	0.0268	0.0175
-2776.0	0.0056	0.0198
-2774.0	-0.0046	0.0206
-2772.0	0.0093	0.0176
-2770.0	0.0427	0.0127
-2768.0	0.0623	0.0136
-2766.0	0.0238	0.0162
-2764.0	0.0070	0.0191
-2762.0	0.0021	0.0200
-2760.0	0.0185	0.0168
-2758.0	0.0344	0.0154
-2756.0	0.0446	0.0139
-2754.0	0.0440	0.0152
-2752.0	0.0484	0.0152
-2750.0	0.0870	0.0188
-2748.0	0.1639	0.0340
-2746.0	0.1890	0.0392
-2744.0	0.2142	0.0445
-2742.0	0.2280	0.0473
-2740.0	0.2219	0.0461
-2738.0	0.1936	0.0402
-2736.0	0.1531	0.0343
-2734.0	0.0506	0.0318
-2732.0	-0.0415	0.0421
-2730.0	-0.1054	0.0490
-2728.0	-0.2134	0.0650
-2726.0	-0.3439	0.0863
-2724.0	-0.5641	0.1206
-2722.0	-1.2487	0.2591
-2720.0	-1.3212	0.2742
-2718.0	-1.3609	0.2824
-2716.0	-1.3837	0.2871
-2714.0	-1.3456	0.2792
-2712.0	-1.1918	0.2473
-2710.0	-1.0952	0.2273
-2708.0	-1.0632	0.2206
-2706.0	-1.0421	0.2163
-2704.0	-0.9500	0.1971
-2702.0	-0.6459	0.1340
-2700.0	-0.6104	0.1267
-2698.0	-0.6991	0.1451
-2696.0	-0.7507	0.1558
-2694.0	-0.7462	0.1548
-2692.0	-0.7456	0.1547
-2690.0	-0.7972	0.1654
-2688.0	-0.8897	0.1846
-2686.0	-0.8000	0.1660
-2684.0	-0.7179	0.1490
-2682.0	-0.5650	0.1172
-2680.0	-0.3874	0.0804
-2678.0	-0.2645	0.0552
-2676.0	-0.1421	0.0302
-2674.0	-0.0441	0.0098
-2672.0	0.0147	0.0091
-2670.0	0.0335	0.0146
-2668.0	0.0280	0.0177
-2666.0	0.0283	0.0191
-2664.0	0.0630	0.0163
-2662.0	0.1133	0.0244
-2660.0	0.1079	0.0243
-2658.0	0.0877	0.0265
-2656.0	0.0579	0.0295
-2654.0	-0.0495	0.0342
-2652.0	-0.1232	0.0360
-2650.0	-0.2922	0.0606
-2648.0	-0.7748	0.1608
-2646.0	-1.1813	0.2451
-2644.0	-1.2625	0.2620
-2642.0	-1.1567	0.2400
-2640.0	-1.0000	0.2075
-2638.0	-0.8278	0.1718
-2636.0	-0.5061	0.1050
-2634.0	-0.4326	0.0898
-2632.0	-0.3249	0.0677
-2630.0	-0.2008	0.0421
-2628.0	-0.1183	0.0247
-2626.0	-0.1290	0.0268
-2624.0	-0.1261	0.0262
-2622.0	-0.0978	0.0203
-2620.0	-0.0998	0.0213
-2618.0	-0.1524	0.0327
-2616.0	-0.2004	0.0431
-2614.0	-0.2616	0.0557
-2612.0	-0.3288	0.0694
-2610.0	-0.4631	0.0961
-2608.0	-0.9308	0.1932
-2606.0	-1.3731	0.2849
-2604.0	-1.3832	0.2870
-2602.0	-1.4261	0.2959
-2600.0	-1.4137	0.2934
-2598.0	-1.2732	0.2642
-2596.0	-0.9291	0.1928
-2594.0	-0.4692	0.0974
-2592.0	-0.3626	0.0753
-2590.0	-0.2970	0.0621
-2588.0	-0.1915	0.0412
-2586.0	-0.0316	0.0101
-2584.0	0.0133	0.0107
-2582.0	0.0041	0.0181
-2580.0	-0.0013	0.0190
-2578.0	-0.0269	0.0212
-2576.0	-0.0789	0.0276
-2574.0	-0.1555	0.0362
-2572.0	-0.1526	0.0356
-2570.0	-0.1630	0.0375
-2568.0	-0.1951	0.0428
-2566.0	-0.2537	0.0543
-2564.0	-0.2717	0.0571
-2562.0	-0.2224	0.0463
-2560.0	-0.2070	0.0431
-2558.0	-0.2040	0.0424
-2556.0	-0.2157	0.0448
-2554.0	-0.1912	0.0397
-2552.0	-0.1142	0.0252
-2550.0	-0.0334	0.0147
-2548.0	-0.0006	0.0120
-2546.0	-0.0053	0.0136
-2544.0	-0.0352	0.0194
-2542.0	-0.1316	0.0366
-2540.0	-0.3134	0.0657
-2538.0	-0.6978	0.1448
-2536.0	-1.0713	0.2223
-2534.0	-1.3001	0.2698
-2532.0	-1.5443	0.3205
-2530.0	-1.6698	0.3465
-2528.0	-1.8145	0.3765
-2526.0	-2.0565	0.4267
-2524.0	-2.0604	0.4276
-2522.0	-2.0274	0.4207
-2520.0	-2.0595	0.4274
-2518.0	-1.9908	0.4131
-2516.0	-1.7129	0.3555
-2514.0	-1.4732	0.3057
-2512.0	-1.3328	0.2766
-2510.0	-1.1403	0.2366
-2508.0	-0.6758	0.1402
-2506.0	-0.3859	0.0801
-2504.0	-0.2973	0.0617
-2502.0	-0.1889	0.0392
-2500.0	-0.0985	0.0208
-2498.0	-0.1228	0.0255
-2496.0	-0.2671	0.0554
-2494.0	-0.3774	0.0783
-2492.0	-0.7747	0.1608
-2490.0	-2.2587	0.4687
-2488.0	-2.5678	0.5329
-2486.0	-2.5812	0.5356
-2484.0	-2.1596	0.4481
-2482.0	-1.7345	0.3599
-2480.0	-1.3711	0.2845
-2478.0	-1.1437	0.2373
-2476.0	-0.7821	0.1623
-2474.0	-0.5871	0.1218
-2472.0	-0.3563	0.0739
-2470.0	-0.2490	0.0517
-2468.0	-0.1793	0.0372
-2466.0	-0.1334	0.0277
-2464.0	-0.0914	0.0190
-2462.0	-0.0792	0.0172
-2460.0	-0.1041	0.0225
-2458.0	-0.1382	0.0295
-2456.0	-0.1728	0.0363
-2454.0	-0.3145	0.0653
-2452.0	-0.6479	0.1344
-2450.0	-1.1105	0.2304
-2448.0	-1.4288	0.2965
-2446.0	-1.6935	0.3514
-2444.0	-1.7823	0.3699
-2442.0	-1.7895	0.3713
-2440.0	-1.8255	0.3788
-2438.0	-1.9284	0.4002
-2436.0	-1.9833	0.4116
-2434.0	-2.0266	0.4205
-2432.0	-1.9489	0.4044
-2430.0	-1.6466	0.3417
-2428.0	-1.2499	0.2594
-2426.0	-0.7236	0.1502
-2424.0	-0.4834	0.1003
-2422.0	-0.3795	0.0787
-2420.0	-0.2919	0.0606
-2418.0	-0.2068	0.0429
-2416.0	-0.1772	0.0368
-2414.0	-0.1845	0.0383
-2412.0	-0.1988	0.0412
-2410.0	-0.1928	0.0400
-2408.0	-0.2303	0.0478
-2406.0	-0.4474	0.0928
-2404.0	-0.6879	0.1427
-2402.0	-0.6788	0.1409
-2400.0	-0.5697	0.1182
-2398.0	-0.5205	0.1080
-2396.0	-0.4494	0.0933
-2394.0	-0.4576	0.0950
-2392.0	-0.4891	0.1015
-2390.0	-0.4773	0.0991
-2388.0	-0.4309	0.0894
-2386.0	-0.3609	0.0749
-2384.0	-0.2498	0.0518
-2382.0	-0.1822	0.0378
-2380.0	-0.1782	0.0370
-2378.0	-0.1969	0.0409
-2376.0	-0.2334	0.0484
-2374.0	-0.3146	0.0653
-2372.0	-0.4916	0.1020
-2370.0	-0.5724	0.1188
-2368.0	-0.6250	0.1297
-2366.0	-0.7764	0.1611
-2364.0	-1.0861	0.2254
-2362.0	-1.1952	0.2480
-2360.0	-1.3718	0.2847
-2358.0	-1.5750	0.3268
-2356.0	-1.4674	0.3045
-2354.0	-1.2821	0.2660
-2352.0	-1.0667	0.2213
-2350.0	-0.6696	0.1389
-2348.0	-0.3033	0.0629
-2346.0	-0.1602	0.0335
-2344.0	-0.1237	0.0261
-2342.0	-0.0934	0.0204
-2340.0	-0.0548	0.0138
-2338.0	-0.0716	0.0165
-2336.0	-0.1047	0.0223
-2334.0	-0.1989	0.0413
-2332.0	-0.3656	0.0759
-2330.0	-0.4357	0.0904
-2328.0	-0.4275	0.0903
-2326.0	-0.4122	0.0872
-2324.0	-0.4128	0.0873
-2322.0	-0.5205	0.1082
-2320.0	-0.9182	0.1905
-2318.0	-1.0586	0.2197
-2316.0	-1.0559	0.2191
-2314.0	-1.0391	0.2156
-2312.0	-1.0058	0.2087
-2310.0	-0.8370	0.1737
-2308.0	-0.5705	0.1184
-2306.0	-0.3646	0.0766
-2304.0	-0.2539	0.0548
-2302.0	-0.2049	0.0447
-2300.0	-0.1535	0.0341
-2298.0	-0.1191	0.0287
-2296.0	-0.1733	0.0360
-2294.0	-0.2560	0.0531
-2292.0	-0.3768	0.0782
-2290.0	-0.6441	0.1337
-2288.0	-0.9164	0.1902
-2286.0	-1.0192	0.2115
-2284.0	-1.0908	0.2264
-2282.0	-1.1000	0.2283
-2280.0	-1.0787	0.2238
-2278.0	-1.0785	0.2238
-2276.0	-1.0820	0.2245
-2274.0	-1.0031	0.2082
-2272.0	-0.7881	0.1635
-2270.0	-0.5684	0.1180
-2268.0	-0.4284	0.0889
-2266.0	-0.3690	0.0766
-2264.0	-0.2904	0.0603
-2262.0	-0.1960	0.0429
-2260.0	-0.0891	0.0214
-2258.0	-0.0730	0.0183
-2256.0	-0.0968	0.0233
-2254.0	-0.1385	0.0319
-2252.0	-0.2005	0.0446
-2250.0	-0.3772	0.0783
-2248.0	-0.8360	0.1735
-2246.0	-1.0790	0.2239
-2244.0	-1.3139	0.2726
-2242.0	-1.6003	0.3321
-2240.0	-1.6562	0.3437
-2238.0	-1.4080	0.2922
-2236.0	-1.0586	0.2197
-2234.0	-0.6917	0.1435
-2232.0	-0.4767	0.0989
-2230.0	-0.3841	0.0797
-2228.0	-0.3471	0.0720
-2226.0	-0.3478	0.0722
-2224.0	-0.3686	0.0765
-2222.0	-0.4343	0.0901
-2220.0	-0.5224	0.1084
-2218.0	-0.6046	0.1255
-2216.0	-0.5278	0.1095
-2214.0	-0.4837	0.1004
-2212.0	-0.4638	0.0963
-2210.0	-0.4724	0.0980
-2208.0	-0.5142	0.1067
-2206.0	-0.7238	0.1502
-2204.0	-1.0433	0.2165
-2202.0	-1.1879	0.2465
-2200.0	-1.2378	0.2569
-2198.0	-1.2291	0.2551
-2196.0	-1.1761	0.2440
-2194.0	-1.0393	0.2157
-2192.0	-0.9061	0.1880
-2190.0	-0.6396	0.1327
-2188.0	-0.4176	0.0867
-2186.0	-0.3054	0.0634
-2184.0	-0.2672	0.0554
-2182.0	-0.2624	0.0545
-2180.0	-0.2888	0.0599
-2178.0	-0.3156	0.0655
-2176.0	-0.4145	0.0860
-2174.0	-0.5542	0.1150
-2172.0	-0.6761	0.1403
-2170.0	-0.7668	0.1591
-2168.0	-0.8366	0.1736
-2166.0	-0.9119	0.1892
-2164.0	-1.0806	0.2242
-2162.0	-1.4429	0.2994
-2160.0	-2.0196	0.4191
-2158.0	-2.7380	0.5682
-2156.0	-2.6999	0.5603
-2154.0	-2.6733	0.5547
-2152.0	-2.6211	0.5439
-2150.0	-2.3806	0.4940
-2148.0	-1.8922	0.3927
-2146.0	-1.3379	0.2776
-2144.0	-0.6419	0.1332
-2142.0	-0.2880	0.0598
-2140.0	-0.1002	0.0209
-2138.0	-0.0775	0.0165
-2136.0	-0.0636	0.0155
-2134.0	-0.0646	0.0179
-2132.0	-0.0623	0.0199
-2130.0	-0.0886	0.0250
-2128.0	-0.1395	0.0320
-2126.0	-0.2258	0.0469
-2124.0	-0.3684	0.0764
-2122.0	-0.4108	0.0852
-2120.0	-0.4499	0.0945
-2118.0	-0.4463	0.0937
-2116.0	-0.4190	0.0879
-2114.0	-0.3940	0.0820
-2112.0	-0.4195	0.0871
-2110.0	-0.5076	0.1053
-2108.0	-0.5938	0.1232
-2106.0	-0.6959	0.1444
-2104.0	-0.6947	0.1442
-2102.0	-0.5479	0.1137
-2100.0	-0.4124	0.0856
-2098.0	-0.3424	0.0710
-2096.0	-0.3466	0.0719
-2094.0	-0.3902	0.0810
-2092.0	-0.4946	0.1026
-2090.0	-0.8298	0.1722
-2088.0	-1.2290	0.2550
-2086.0	-1.3973	0.2900
-2084.0	-1.5227	0.3160
-2082.0	-1.6070	0.3335
-2080.0	-1.6886	0.3504
-2078.0	-1.8316	0.3801
-2076.0	-2.0948	0.4347
-2074.0	-2.3153	0.4805
-2072.0	-2.4410	0.5065
-2070.0	-2.4514	0.5087
-2068.0	-2.3603	0.4898
-2066.0	-2.1421	0.4445
-2064.0	-1.8084	0.3753
-2062.0	-1.4375	0.2983
-2060.0	-1.2843	0.2665
-2058.0	-1.0161	0.2109
-2056.0	-0.7939	0.1648
-2054.0	-0.7265	0.1508
-2052.0	-0.7547	0.1566
-2050.0	-0.8117	0.1684
-2048.0	-0.9065	0.1881
-2046.0	-0.9775	0.2028
-2044.0	-0.9211	0.1911
-2042.0	-0.8542	0.1773
-2040.0	-0.8433	0.1750
-2038.0	-0.8709	0.1807
-2036.0	-0.8134	0.1688
-2034.0	-0.6289	0.1305
-2032.0	-0.4435	0.0920
-2030.0	-0.3020	0.0627
-2028.0	-0.2292	0.0476
-2026.0	-0.1892	0.0393
-2024.0	-0.1839	0.0382
-2022.0	-0.2403	0.0499
-2020.0	-0.3015	0.0626
-2018.0	-0.3568	0.0740
-2016.0	-0.5453	0.1132
-2014.0	-0.8229	0.1708
-2012.0	-0.7921	0.1644
-2010.0	-0.7972	0.1654
-2008.0	-1.0079	0.2092
-2006.0	-1.1712	0.2430
-2004.0	-1.1252	0.2335
-2002.0	-1.1107	0.2305
-2000.0	-1.1183	0.2321
-1998.0	-1.0643	0.2209
-1996.0	-0.9521	0.1976
-1994.0	-0.9355	0.1941
-1992.0	-0.9368	0.1944
-1990.0	-0.8446	0.1753
-1988.0	-0.6311	0.1310
-1986.0	-0.4389	0.0911
-1984.0	-0.3135	0.0650
-1982.0	-0.2463	0.0511
-1980.0	-0.2290	0.0475
-1978.0	-0.2659	0.0552
-1976.0	-0.3417	0.0709
-1974.0	-0.3455	0.0717
-1972.0	-0.3868	0.0803
-1970.0	-0.4354	0.0903
-1968.0	-0.4451	0.0924
-1966.0	-0.4770	0.0990
-1964.0	-0.7322	0.1519
-1962.0	-1.4294	0.2966
-1960.0	-1.4056	0.2917
-1958.0	-1.3407	0.2782
-1956.0	-1.3784	0.2860
-1954.0	-1.5495	0.3215
-1952.0	-1.6513	0.3427
-1950.0	-1.6042	0.3329
-1948.0	-1.6132	0.3348
-1946.0	-1.5888	0.3297
-1944.0	-1.5561	0.3229
-1942.0	-1.3898	0.2884
-1940.0	-1.1046	0.2292
-1938.0	-0.7914	0.1642
-1936.0	-0.6844	0.1420
-1934.0	-0.5912	0.1227
-1932.0	-0.4065	0.0843
-1930.0	-0.3873	0.0804
-1928.0	-0.3813	0.0791
-1926.0	-0.3833	0.0795
-1924.0	-0.4187	0.0869
-1922.0	-0.5142	0.1067
-1920.0	-0.6411	0.1330
-1918.0	-0.7185	0.1491
-1916.0	-0.7782	0.1615
-1914.0	-0.9183	0.1906
-1912.0	-1.0385	0.2155
-1910.0	-1.0633	0.2206
-1908.0	-1.0410	0.2160
-1906.0	-1.1053	0.2294
-1904.0	-1.1545	0.2396
-1902.0	-1.1702	0.2428
-1900.0	-1.1539	0.2395
-1898.0	-1.0939	0.2270
-1896.0	-0.9913	0.2057
-1894.0	-0.9659	0.2004
-1892.0	-0.9365	0.1943
-1890.0	-0.9119	0.1892
-1888.0	-0.8852	0.1837
-1886.0	-0.9060	0.1880
-1884.0	-0.9463	0.1964
-1882.0	-0.9365	0.1943
-1880.0	-0.8882	0.1843
-1878.0	-0.8659	0.1797
-1876.0	-0.8657	0.1796
-1874.0	-0.8972	0.1862
-1872.0	-0.9819	0.2038
-1870.0	-1.2160	0.2523
-1868.0	-1.5928	0.3305
-1866.0	-2.4151	0.5012
-1864.0	-2.6775	0.5556
-1862.0	-2.1954	0.4556
-1860.0	-1.6443	0.3412
-1858.0	-1.1584	0.2404
-1856.0	-0.6524	0.1354
-1854.0	-0.5283	0.1096
-1852.0	-0.4830	0.1002
-1850.0	-0.5304	0.1101
-1848.0	-0.7031	0.1459
-1846.0	-0.7599	0.1577
-1844.0	-0.7375	0.1530
-1842.0	-0.7251	0.1505
-1840.0	-0.7616	0.1580
-1838.0	-0.7546	0.1566
-1836.0	-0.7007	0.1454
-1834.0	-0.6839	0.1419
-1832.0	-0.6394	0.1327
-1830.0	-0.5176	0.1074
-1828.0	-0.5849	0.1214
-1826.0	-0.8235	0.1709
-1824.0	-0.9266	0.1923
-1822.0	-1.0024	0.2080
-1820.0	-1.1872	0.2464
-1818.0	-1.2668	0.2629
-1816.0	-1.0601	0.2200
-1814.0	-0.9190	0.1907
-1812.0	-0.7455	0.1547
-1810.0	-0.6568	0.1363
-1808.0	-0.6078	0.1261
-1806.0	-0.6931	0.1438
-1804.0	-0.8411	0.1745
-1802.0	-1.2373	0.2568
-1800.0	-1.4388	0.2986
-1798.0	-1.5103	0.3134
-1796.0	-1.6632	0.3451
-1794.0	-1.8432	0.3825
-1792.0	-1.8271	0.3792
-1790.0	-1.6291	0.3381
-1788.0	-1.4315	0.2971
-1786.0	-1.2607	0.2616
-1784.0	-1.1876	0.2465
-1782.0	-1.1469	0.2380
-1780.0	-0.8696	0.1805
-1778.0	-0.7185	0.1491
-1776.0	-0.6540	0.1357
-1774.0	-0.5490	0.1139
-1772.0	-0.4662	0.0967
-1770.0	-0.4508	0.0935
-1768.0	-0.4719	0.0979
-1766.0	-0.4444	0.0922
-1764.0	-0.4553	0.0945
-1762.0	-0.4611	0.0957
-1760.0	-0.4906	0.1018
-1758.0	-0.5657	0.1174
-1756.0	-0.7435	0.1543
-1754.0	-1.0526	0.2184
-1752.0	-1.6336	0.3390
-1750.0	-2.8208	0.5854
-1748.0	-2.6983	0.5599
-1746.0	-2.5035	0.5195
-1744.0	-1.7986	0.3732
-1742.0	-1.2881	0.2673
-1740.0	-0.8784	0.1823
-1738.0	-0.7048	0.1463
-1736.0	-0.6205	0.1288
-1734.0	-0.7646	0.1587
-1732.0	-1.0079	0.2092
-1730.0	-1.1199	0.2324
-1728.0	-1.1344	0.2354
